From Date,To Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT
25-03-2021 23:00,26-03-2021 00:00,68.94,272.33,143.98,57.17,15.6,1.5,4.03,37.82,0.25,146.75,29
26-03-2021 00:00,26-03-2021 01:00,79.75,317.7,205.6,36.66,14.36,1.7,4.08,42.32,0.32,211.67,28.39
26-03-2021 01:00,26-03-2021 02:00,101.57,396.1,225.4,15.05,14.5,1.81,3.94,45.27,0.39,149.42,27.88
26-03-2021 02:00,26-03-2021 03:00,89.29,366.43,224.61,36.01,12.85,1.84,3.94,49.67,0.3,184.37,27.32
26-03-2021 03:00,26-03-2021 04:00,131.05,426.53,279.83,14.54,17.16,2.05,4.33,54.65,0.3,233.25,26.49
26-03-2021 04:00,26-03-2021 05:00,102.67,377.97,291.49,11.19,14.83,2.12,4.29,55.52,0.26,180.67,26.3
26-03-2021 05:00,26-03-2021 06:00,99.07,336.83,320.67,4.9,17.16,2.27,4.37,57.15,0.37,199.25,26.2
26-03-2021 06:00,26-03-2021 07:00,109.75,373.14,318.58,4.33,18.33,2.36,4.08,56.42,0.46,265.69,26.11
26-03-2021 07:00,26-03-2021 08:00,93.38,309.83,303.09,5.13,17.25,2.4,3.79,51.62,0.37,202.98,27.21
26-03-2021 08:00,26-03-2021 09:00,82.22,295.1,276.54,7.34,15.18,2.29,5.36,42.53,0.37,128.88,30.09
26-03-2021 09:00,26-03-2021 10:00,83.95,304.62,225.34,24.65,19.07,2.11,21.97,29.45,0.47,226.78,34.89
26-03-2021 10:00,26-03-2021 11:00,67.33,249.63,160.52,41.74,15.8,1.88,97.69,23.46,0.79,239.5,36.7
26-03-2021 11:00,26-03-2021 12:00,58.18,201.53,133.5,14.61,12.66,1.57,114.91,18.98,0.88,220.53,38.62
26-03-2021 12:00,26-03-2021 13:00,39.37,147.92,91.46,43.44,13.79,1.33,147.83,18.17,1.08,249.98,38.99
26-03-2021 13:00,26-03-2021 14:00,52.73,172.28,69.8,75.38,11.82,1.38,110.67,28.67,0.97,261.55,39.36
26-03-2021 14:00,26-03-2021 15:00,48.1,186.81,51.98,90.61,15.25,1.4,84.05,26.22,1.13,272.76,39.6
26-03-2021 15:00,26-03-2021 16:00,42.12,162.57,47.8,84.59,16.58,1.38,55.18,25.69,1.18,279.48,38.52
26-03-2021 16:00,26-03-2021 17:00,44.93,168.4,31.25,72.36,16.97,1.16,83.08,26.11,1.24,292.23,37.64
26-03-2021 17:00,26-03-2021 18:00,43.05,176.72,25.79,66.83,14.47,1.08,56.4,26.99,1.1,293.58,36.38
26-03-2021 18:00,26-03-2021 19:00,41.04,161.73,32.41,73.57,12.98,1.15,24.22,33.97,0.79,289.65,34.29
26-03-2021 19:00,26-03-2021 20:00,33.18,184.25,59.89,65.01,13.17,1.26,8.82,40.02,0.79,303.71,32.95
26-03-2021 20:00,26-03-2021 21:00,47.67,194,58.38,60.2,12.25,1.26,13.17,42.41,0.88,267.04,32.51
26-03-2021 21:00,26-03-2021 22:00,48.98,195.82,68.02,62.25,13.71,1.38,8.27,41.85,0.66,272.84,31.87
26-03-2021 22:00,26-03-2021 23:00,52.92,210.57,121.26,55.5,15.49,1.53,3.23,45.43,0.45,173.47,30.46
26-03-2021 23:00,27-03-2021 00:00,57.88,229.24,187.62,32.86,17.38,1.8,3.49,48.38,0.34,154.49,29.77
27-03-2021 00:00,27-03-2021 01:00,77.56,343.97,229.32,37.34,19.62,2.23,3.68,51.7,0.33,194.4,29.03
27-03-2021 01:00,27-03-2021 02:00,95.6,371.72,279.68,56.18,20.55,2.36,4.14,54.15,0.31,148.22,28.33
27-03-2021 02:00,27-03-2021 03:00,95.02,355.02,299.08,41.42,20.26,2.45,3.77,57.86,0.34,158.72,27.52
27-03-2021 03:00,27-03-2021 04:00,85.2,359.15,296.4,13.43,20.48,2.49,3.95,57.28,0.33,231.17,27.09
27-03-2021 04:00,27-03-2021 05:00,102.6,322.25,273.1,16.94,19.48,2.4,3.93,52.93,0.5,162.8,27.36
27-03-2021 05:00,27-03-2021 06:00,65.89,259.83,278.22,13.5,20.08,2.42,3.58,53.25,0.34,170.97,26.99
27-03-2021 06:00,27-03-2021 07:00,73.8,245.49,312.49,14.86,22.25,2.49,4.42,51.9,0.37,157.33,26.85
27-03-2021 07:00,27-03-2021 08:00,79.87,269.1,372.68,8.95,25.4,2.78,4.44,51.02,0.35,200.45,27.53
27-03-2021 08:00,27-03-2021 09:00,66.23,293.48,282.83,16.32,25.34,2.47,10.02,33.66,0.53,171.37,31.78
27-03-2021 09:00,27-03-2021 10:00,55.24,226.91,229.29,11.23,31.02,2.16,45.41,25.7,0.59,194.33,35.74
27-03-2021 10:00,27-03-2021 11:00,57.91,166.68,195.1,38.45,33.04,2.01,74.5,23.08,1.06,176.14,37.85
27-03-2021 11:00,27-03-2021 12:00,49.2,186.09,159.6,40.97,28.84,1.65,132.06,20.06,1.37,155.44,39.14
27-03-2021 12:00,27-03-2021 13:00,49.98,177.25,129.51,42.02,26.56,1.47,176.45,19,1.31,158.49,40.36
27-03-2021 13:00,27-03-2021 14:00,41.2,162.06,91.62,49.22,14.56,1.25,132.35,17.91,0.92,236.45,41.66
27-03-2021 14:00,27-03-2021 15:00,43.94,147.68,66.72,92.93,13.92,1.39,79.65,22.72,1.05,268.82,41.06
27-03-2021 15:00,27-03-2021 16:00,50.84,156.65,48.35,106.13,8.83,1.42,86.54,25.75,1.24,280.63,39.88
27-03-2021 16:00,27-03-2021 17:00,45,184.3,31.35,95.32,9.76,1.27,96.11,28.91,1.19,294.16,38.42
27-03-2021 17:00,27-03-2021 18:00,38.16,181.22,18.63,83.13,7.3,1.1,102.62,27.58,1.25,305.89,36.78
27-03-2021 18:00,27-03-2021 19:00,45.82,196.95,11.39,81.83,10.76,1.06,70.6,27.81,1.3,314.91,34.89
27-03-2021 19:00,27-03-2021 20:00,40.12,189.12,15.51,80.38,8.64,1.06,33.99,27.33,0.92,298.5,33.79
27-03-2021 20:00,27-03-2021 21:00,49.8,187.67,22.12,82.14,9.19,1.08,29,27,0.77,261.3,33.4
27-03-2021 21:00,27-03-2021 22:00,43.16,172.57,34.09,76.52,7.77,1.17,10.04,31.05,0.4,158.41,31.75
27-03-2021 22:00,27-03-2021 23:00,52.78,208.45,156.26,47.2,16.07,1.71,3.85,37.19,0.24,164.1,30.48
27-03-2021 23:00,28-03-2021 00:00,87.22,345.75,241.4,61.1,18.87,2.43,3.79,41.86,0.27,140.94,29.62
28-03-2021 00:00,28-03-2021 01:00,121.25,445.93,326.76,40,21.67,2.94,3.95,45.03,0.32,188.2,28.96
28-03-2021 01:00,28-03-2021 02:00,134.71,436.49,279.44,43.99,16.72,2.95,3.77,43.37,0.38,237.77,28.57
28-03-2021 02:00,28-03-2021 03:00,85.97,303.57,276.71,28.44,18.19,2.86,3.72,48.19,0.42,215.32,27.95
28-03-2021 03:00,28-03-2021 04:00,80.11,264.05,256.14,28.47,18.69,2.8,2.68,58.59,0.41,141.95,27.76
28-03-2021 04:00,28-03-2021 05:00,88.83,218.2,252.16,13.13,17.94,2.66,2.24,64.89,0.44,168.97,27.44
28-03-2021 05:00,28-03-2021 06:00,72.38,216.08,242.67,10.6,19.81,2.52,2.93,63.31,0.4,155.22,27.21
28-03-2021 06:00,28-03-2021 07:00,76.9,245.72,238.03,11.19,17.55,2.38,3.51,57.92,0.38,185.12,27
28-03-2021 07:00,28-03-2021 08:00,75.05,240.56,225.6,15.11,18.98,2.34,4.42,53.34,0.49,117.88,28.08
28-03-2021 08:00,28-03-2021 09:00,85.75,274.4,204.3,18.85,16.19,2.27,13.44,52.23,0.92,136.76,30.17
28-03-2021 09:00,28-03-2021 10:00,80.13,251.73,176.55,23.08,15.23,2,24.62,62.84,2.01,141.8,30.96
28-03-2021 10:00,28-03-2021 11:00,59.47,171.04,131.47,41.67,15.34,1.62,42.74,54.36,2.17,140.47,32.5
28-03-2021 11:00,28-03-2021 12:00,46.29,146.18,94.76,49.99,14.81,1.37,71.22,52.57,1.33,201.83,34.61
28-03-2021 12:00,28-03-2021 13:00,46,130.13,66.69,51.2,10.35,1.18,63.36,54.66,1.18,228.91,35.24
28-03-2021 13:00,28-03-2021 14:00,41.11,112.85,40.72,45.87,12.27,1,49.15,58.03,1.35,276.29,34.18
28-03-2021 14:00,28-03-2021 15:00,26.29,88.88,27.69,42.05,9.72,0.85,41.95,64.01,1.21,233.9,33.58
28-03-2021 15:00,28-03-2021 16:00,35.78,87.89,21.15,35.83,9.26,0.77,44.75,63.16,1.08,280.19,33.82
28-03-2021 16:00,28-03-2021 17:00,38.94,86.88,15.16,35.62,7.68,0.66,47.35,63.81,0.95,267.68,33.33
28-03-2021 17:00,28-03-2021 18:00,26.29,86.7,14.35,31.28,9.19,0.59,37.58,65.91,0.65,265.44,31.91
28-03-2021 18:00,28-03-2021 19:00,30.89,93.7,14.16,28.67,9.53,0.58,30.42,74.9,0.51,216.06,29.93
28-03-2021 19:00,28-03-2021 20:00,27.09,106.32,19.52,23.62,10.06,0.57,20.84,77.44,0.53,197.32,28.84
28-03-2021 20:00,28-03-2021 21:00,29.93,101.45,22.25,22.92,9.2,0.54,19.71,71.28,0.56,173.18,28.99
28-03-2021 21:00,28-03-2021 22:00,40.78,121.45,30.26,21.77,9.23,0.6,6.15,70.87,1.08,133.67,29.59
28-03-2021 22:00,28-03-2021 23:00,93.8,243.32,38.99,22.04,11.01,0.82,6.42,74.22,0.89,225.33,28.89
28-03-2021 23:00,29-03-2021 00:00,73.49,222.32,39.79,21.96,10.35,0.97,4.13,78.88,0.52,194.01,28.21
29-03-2021 00:00,29-03-2021 01:00,78.87,209.83,46.8,16.3,10.23,1.05,4.96,82.88,0.47,201.48,27.68
29-03-2021 01:00,29-03-2021 02:00,45.76,154.67,50.54,12.28,11.48,1.05,5.04,86.15,0.56,203.07,27.35
29-03-2021 02:00,29-03-2021 03:00,58.73,137.84,52.14,10.84,10.63,1.02,4.62,88.4,0.44,206.71,27.14
29-03-2021 03:00,29-03-2021 04:00,52.16,140.93,52.04,9.2,9.23,1.02,6.5,90.85,0.37,241.78,26.91
29-03-2021 04:00,29-03-2021 05:00,43.17,113.02,50.97,10.02,11.07,0.9,13.25,90.04,0.44,258.07,26.83
29-03-2021 05:00,29-03-2021 06:00,23.45,83.75,50.18,8.27,11.89,0.8,14.61,89.08,0.52,266.23,26.69
29-03-2021 06:00,29-03-2021 07:00,26.88,97.12,51.98,6.5,9.79,0.69,11.02,89.01,0.56,264.9,26.56
29-03-2021 07:00,29-03-2021 08:00,28.95,97.77,52.55,8.25,11.7,0.64,11.83,86.49,0.72,127.76,27.2
29-03-2021 08:00,29-03-2021 09:00,31.93,108.64,54.68,8.29,8.4,0.69,14.22,79.34,0.89,110.5,28.54
29-03-2021 09:00,29-03-2021 10:00,70.24,202.22,55.35,10.71,10.1,0.76,24.96,68.51,0.94,133.25,31.17
29-03-2021 10:00,29-03-2021 11:00,57.31,167.98,48.47,20.25,8.54,0.77,48.94,59.07,0.96,141.63,33.09
29-03-2021 11:00,29-03-2021 12:00,61.89,181.72,38.42,29.3,8.75,0.78,67.2,52.16,0.94,187.72,34.99
29-03-2021 12:00,29-03-2021 13:00,55.16,168.85,20.77,43.77,10.41,0.81,62.85,46.65,1.01,279.43,36.11
29-03-2021 13:00,29-03-2021 14:00,38.38,143.13,8.2,49.72,7.31,0.74,45.57,50.7,1.15,274.04,35.47
29-03-2021 14:00,29-03-2021 15:00,42.89,126.32,4.93,41.2,8.42,0.68,40.81,53.97,1.2,285.29,34.94
29-03-2021 15:00,29-03-2021 16:00,30.25,106.7,4.42,32.11,7.2,0.55,38.34,43.95,1.36,299.09,35.34
29-03-2021 16:00,29-03-2021 17:00,24.13,110.25,7.43,28.67,7.17,0.45,26.14,45.5,1.31,299.23,34.33
29-03-2021 17:00,29-03-2021 18:00,19.11,95.13,8.98,24.55,6.01,0.3,20.75,53.17,1.01,289.19,32.75
29-03-2021 18:00,29-03-2021 19:00,8.21,80.09,9.85,22.32,6.89,0.29,14.53,67.13,0.69,285.54,30.47
29-03-2021 19:00,29-03-2021 20:00,11.91,73.23,13.67,18.91,7.77,0.34,11.7,78.72,0.69,281.92,28.85
29-03-2021 20:00,29-03-2021 21:00,6.12,74.65,18.12,16.88,7.05,0.35,10.61,81.9,0.67,295.54,28.39
29-03-2021 21:00,29-03-2021 22:00,4.04,72.34,25.02,15.44,7.79,0.38,10.34,81.19,0.45,239.21,28.11
29-03-2021 22:00,29-03-2021 23:00,23.55,74.42,32.4,14.37,7.21,0.39,7.93,82.04,0.36,170.47,27.78
29-03-2021 23:00,30-03-2021 00:00,1.45,68.6,39.68,11.4,9.35,0.41,10.46,84.11,0.42,188.91,27.47
30-03-2021 00:00,30-03-2021 01:00,18,58.12,41.82,11.27,9.32,0.37,17.94,84.92,0.44,191.12,27.13
30-03-2021 01:00,30-03-2021 02:00,21.91,57.98,43.9,8.09,7.66,0.34,16.75,85.41,0.58,206.72,26.87
30-03-2021 02:00,30-03-2021 03:00,16.13,49.65,43.49,6.98,8.96,0.3,16.27,85.96,0.51,221.1,26.56
30-03-2021 03:00,30-03-2021 04:00,23.84,46.88,44.95,7.82,10.41,0.29,12.13,87.57,0.34,206.99,26.07
30-03-2021 04:00,30-03-2021 05:00,15.2,47.05,47.52,6.26,8.6,0.25,8.61,87.47,0.36,215.11,25.99
30-03-2021 05:00,30-03-2021 06:00,20.85,59.08,54.8,5.44,10.46,0.32,3.28,89.03,0.31,171.22,25.34
30-03-2021 06:00,30-03-2021 07:00,31.67,91.17,67.73,2.78,10.73,0.41,3.07,89.33,0.4,250.19,25.35
30-03-2021 07:00,30-03-2021 08:00,33.95,99.18,83.23,2.9,8.72,0.51,3.8,88.16,0.58,198.01,26.49
30-03-2021 08:00,30-03-2021 09:00,28.12,90.84,83.05,3.61,10.44,0.52,8.44,80.64,0.95,177.44,28.47
30-03-2021 09:00,30-03-2021 10:00,5.51,73.07,76,6.68,8.94,0.43,14.29,67.69,1.11,190.75,30.82
30-03-2021 10:00,30-03-2021 11:00,17.71,65.77,69.43,9.57,8.6,0.42,18.58,64.41,0.83,242.39,32.55
30-03-2021 11:00,30-03-2021 12:00,19.95,65.52,64.98,10.24,9.54,0.46,23.8,63.58,1,275.94,32.74
30-03-2021 12:00,30-03-2021 13:00,24.89,75.69,55.21,13.01,10.11,0.47,26.1,60.88,1.05,262.78,33.09
30-03-2021 13:00,30-03-2021 14:00,16.21,65.77,48.27,19.12,10.89,0.45,33.36,57.74,1.07,271.02,33.19
30-03-2021 14:00,30-03-2021 15:00,12.09,63.3,41.59,17.29,13.5,0.53,35.74,55.36,1.29,265.24,33.54
30-03-2021 15:00,30-03-2021 16:00,14.91,58.12,34.89,18.2,11.11,0.47,27.82,49.79,1.07,269.54,34.51
30-03-2021 16:00,30-03-2021 17:00,16.95,61.2,32.11,18.61,11.34,0.4,30.28,53.77,0.99,292.71,33.7
30-03-2021 17:00,30-03-2021 18:00,17,77,34.71,17.37,12.53,0.43,28.78,58.22,0.73,277.39,32.21
30-03-2021 18:00,30-03-2021 19:00,13.09,None,36.24,13.11,13.8,0.47,18.58,66.8,0.5,237,29.61
30-03-2021 19:00,30-03-2021 20:00,18.81,49.88,44.63,10.63,14.87,0.51,14.21,72.96,0.46,246.73,28.19
30-03-2021 20:00,30-03-2021 21:00,17,47.83,61.03,6.13,13.79,0.52,9.26,75.85,0.34,195.33,27.42
30-03-2021 21:00,30-03-2021 22:00,19.93,40.63,70.14,7.92,13.63,0.55,7.9,77.76,0.39,203.96,27.02
30-03-2021 22:00,30-03-2021 23:00,21.95,52.55,81.21,4.22,13.07,0.58,5.64,77.6,0.45,282.42,26.68
30-03-2021 23:00,31-03-2021 00:00,17.12,47.37,89.23,3.91,14,0.57,6.94,78.98,0.35,251.25,26.18
31-03-2021 00:00,31-03-2021 01:00,10.15,40.83,92.64,3.19,14.17,0.56,6.91,80.46,0.38,263.19,25.84
31-03-2021 01:00,31-03-2021 02:00,19.78,80.22,96.36,1.23,14.35,0.55,9.93,81.84,0.34,164.75,25.56
31-03-2021 02:00,31-03-2021 03:00,24.89,46.27,100.79,1.11,14.34,0.6,3.62,83.29,0.34,252.76,25.17
31-03-2021 03:00,31-03-2021 04:00,30.87,68.04,101.89,0.93,15.03,0.64,2.99,85.01,0.3,243.84,24.74
31-03-2021 04:00,31-03-2021 05:00,29.05,45.24,107.2,0.45,15.4,0.68,2.88,86.33,0.31,216.24,24.51
31-03-2021 05:00,31-03-2021 06:00,31.93,49.62,114.49,None,15.48,0.67,3.21,87.68,0.29,198.75,24.3
31-03-2021 06:00,31-03-2021 07:00,32,78.63,124.33,None,16.15,0.7,3.17,87.59,0.39,111.25,24.49
31-03-2021 07:00,31-03-2021 08:00,47.64,144.82,131.48,None,17.57,0.77,4.58,83.74,0.61,86.33,26
31-03-2021 08:00,31-03-2021 09:00,65.64,137.58,136.21,None,18.03,0.88,12.92,76.46,0.54,181.94,28.27
31-03-2021 09:00,31-03-2021 10:00,28.84,37.87,130.06,1.66,16.98,0.85,24.18,63.4,0.7,195.9,31.03
31-03-2021 10:00,31-03-2021 11:00,25.07,49.43,120.27,2.92,18.29,0.82,27.51,57.3,0.9,244.07,32.66
31-03-2021 11:00,31-03-2021 12:00,23.04,30.12,101.89,6.44,14.47,0.69,25.06,57.84,1.14,264.82,33.3
31-03-2021 12:00,31-03-2021 13:00,15.18,31.12,86.31,8.59,15.56,0.66,22.88,52.11,1.23,286.33,33.66
31-03-2021 13:00,31-03-2021 14:00,16.96,30.98,72.1,11.17,12.66,0.49,20.62,54.73,1.23,277.75,33.97
31-03-2021 14:00,31-03-2021 15:00,17,23.82,57.21,14.78,8.32,0.48,19.08,56.16,1.16,286.77,34.1
31-03-2021 15:00,31-03-2021 16:00,23.82,29.65,48.77,15.07,6.72,0.43,18.14,53.27,1.26,284.96,34.42
31-03-2021 16:00,31-03-2021 17:00,20.08,26.65,41.17,20.69,8.43,0.41,14.75,55.51,1.26,292.52,33.7
31-03-2021 17:00,31-03-2021 18:00,15.15,24,39.62,18.67,7.06,0.4,9.06,64.44,0.92,297.2,31.94
31-03-2021 18:00,31-03-2021 19:00,None,None,37.17,14.82,8.2,0.39,7.04,75.73,0.8,291.54,29.25
31-03-2021 19:00,31-03-2021 20:00,4.68,8.42,38.23,11.71,8.11,0.4,5.41,81.41,0.81,303.55,27.92
31-03-2021 20:00,31-03-2021 21:00,None,4,39.79,10.53,8.51,0.41,4.75,83.52,0.64,293.04,27.41
31-03-2021 21:00,31-03-2021 22:00,6,10.87,44.95,7.19,8.59,0.47,3.88,85.63,0.46,256.66,26.93
31-03-2021 22:00,31-03-2021 23:00,21.29,25.9,49.58,3.58,10.21,0.51,3.51,87.04,0.46,222.23,26.68
31-03-2021 23:00,01-04-2021 00:00,28.79,42,53.2,2.94,9.04,0.46,5.74,87.77,0.46,215.84,26.71
01-04-2021 00:00,01-04-2021 01:00,None,42.73,55.12,2.35,10.49,0.47,7.98,85.51,0.43,208.24,26.9
01-04-2021 01:00,01-04-2021 02:00,24.44,85.6,56.3,1.04,8.89,0.37,8.45,85.34,0.42,234.05,26.88
01-04-2021 02:00,01-04-2021 03:00,19.13,76.17,56.95,2.75,10.64,0.36,10.29,84.43,0.58,212.43,26.91
01-04-2021 03:00,01-04-2021 04:00,33.67,83.72,57.95,1.81,8.82,0.29,8.96,83.96,0.66,218.44,26.86
01-04-2021 04:00,01-04-2021 05:00,27.13,76.22,54.58,2.26,10.41,0.29,9.93,83.5,0.78,228.84,26.86
01-04-2021 05:00,01-04-2021 06:00,40.69,95.28,53.53,2,7.87,0.22,6.57,82.96,0.77,185.84,27.01
01-04-2021 06:00,01-04-2021 07:00,46.88,119.53,59.43,3,10.78,0.22,4.2,83.18,1.32,134.33,27.11
01-04-2021 07:00,01-04-2021 08:00,52,162.82,78.3,1.72,9.42,0.24,4.65,84.36,1.32,133.64,27.26
01-04-2021 08:00,01-04-2021 09:00,21.69,115.77,83.52,3.76,10.4,0.32,6.2,80.61,1.65,131.37,28.13
01-04-2021 09:00,01-04-2021 10:00,41.53,115.98,87.66,3.19,8.88,0.39,14.47,72.82,1.21,177.6,29.92
01-04-2021 10:00,01-04-2021 11:00,51.8,132.48,80,5.45,8.02,0.38,18.66,64.95,0.92,217.43,32.03
01-04-2021 11:00,01-04-2021 12:00,50.05,145.05,72.02,9.41,9.27,0.46,23.54,62.52,0.95,264.19,33.13
01-04-2021 12:00,01-04-2021 13:00,51.94,151.25,59.93,11.52,9,0.42,22.86,63.52,1.11,266.44,32.71
01-04-2021 13:00,01-04-2021 14:00,42,138.43,None,None,None,None,None,None,None,None,None
01-04-2021 14:00,01-04-2021 15:00,43,141.67,40.14,15.46,13.71,0.5,25.99,61.26,1.31,286.84,32.94
01-04-2021 15:00,01-04-2021 16:00,48.88,140.7,36.78,12.42,11.77,0.47,23.61,61.07,1.35,275.81,33.18
01-04-2021 16:00,01-04-2021 17:00,21.55,145.3,38.05,11.28,11.54,0.43,20.41,64.03,1.17,277.09,32.43
01-04-2021 17:00,01-04-2021 18:00,43.49,142.22,40.95,11.37,12.57,0.44,15.96,68.62,0.81,258.23,31.13
01-04-2021 18:00,01-04-2021 19:00,36.18,159,43.99,10.21,14.16,0.43,14.57,74.87,0.67,235.5,29.31
01-04-2021 19:00,01-04-2021 20:00,51.59,160.4,51.11,7.7,14.09,0.44,13.9,78.56,0.63,250.7,28.31
01-04-2021 20:00,01-04-2021 21:00,48.09,170.28,61.66,4.81,14.37,0.46,10.74,80.4,0.49,219.35,27.88
01-04-2021 21:00,01-04-2021 22:00,53.87,166.63,70.97,2.53,13.87,0.47,11.23,80.83,0.48,211.75,27.64
01-04-2021 22:00,01-04-2021 23:00,56.93,177.72,77.56,3.03,13.61,0.44,18.17,80.17,0.56,197.67,27.56
01-04-2021 23:00,02-04-2021 00:00,57.98,169.71,78.81,2.23,13.24,0.41,22.57,77.5,0.67,221.62,27.7
02-04-2021 00:00,02-04-2021 01:00,41.42,183.93,77.89,3.53,12.98,0.39,28.99,76.47,0.68,209.86,27.52
02-04-2021 01:00,02-04-2021 02:00,31.3,186.58,77.21,1.86,12.64,0.34,27.82,75.8,0.62,203.88,27.49
02-04-2021 02:00,02-04-2021 03:00,31.98,155.17,77.03,2.46,13.47,0.32,27.87,75.82,0.64,208.66,27.29
02-04-2021 03:00,02-04-2021 04:00,40.8,161.43,75.77,1.7,12.49,0.26,26.79,76.47,0.64,219.75,27.03
02-04-2021 04:00,02-04-2021 05:00,49.8,144.45,74.12,2.39,13.19,0.27,17.4,76.94,0.66,241.55,26.73
02-04-2021 05:00,02-04-2021 06:00,47.07,159.15,74.3,0.59,12.8,0.27,25.39,77.35,0.66,217.48,26.62
02-04-2021 06:00,02-04-2021 07:00,42.11,139.22,78.69,1.12,13.44,0.3,5.42,79.89,1.12,125,26.7
02-04-2021 07:00,02-04-2021 08:00,56.56,207.37,95.94,0.17,13.67,0.32,6.4,82.27,2.12,130.69,26.83
02-04-2021 08:00,02-04-2021 09:00,57.98,193.57,102.29,0.47,13.26,0.36,14.17,76.39,2.04,136.85,27.75
02-04-2021 09:00,02-04-2021 10:00,53.11,181.6,101.53,1.95,13.78,0.37,19.16,66.94,1.87,152.26,29.74
02-04-2021 10:00,02-04-2021 11:00,51.05,173.45,105.29,5.48,15.49,0.41,33.67,61.29,1.61,164.51,31.32
02-04-2021 11:00,02-04-2021 12:00,None,190.45,99.42,5.12,13.26,0.43,37.13,59.67,1.42,192.4,32.6
02-04-2021 12:00,02-04-2021 13:00,None,178.07,87.77,7.76,13.63,0.43,35.3,60.37,1.19,272.49,32.52
02-04-2021 13:00,02-04-2021 14:00,None,169.83,68.93,12.54,13.78,0.41,36.44,59.56,1.13,268.94,32.78
02-04-2021 14:00,02-04-2021 15:00,None,159.95,47.19,17.04,13.79,0.41,33.94,58.08,1.27,276.6,32.8
02-04-2021 15:00,02-04-2021 16:00,None,153.52,46.35,11.52,14.28,0.41,33.73,58.42,1.29,278.37,33.09
02-04-2021 16:00,02-04-2021 17:00,None,164.88,43.38,9.38,15.06,0.42,29.52,59.39,1.1,270.04,32.79
02-04-2021 17:00,02-04-2021 18:00,None,164.82,45.05,9.25,14.79,0.41,24.87,62.95,0.93,279.32,31.55
02-04-2021 18:00,02-04-2021 19:00,47,170.18,42.65,9.21,13.85,0.33,21.7,68.32,0.78,269.22,29.73
02-04-2021 19:00,02-04-2021 20:00,None,164,45.65,9.25,14.36,0.44,12.02,75.12,0.57,241.05,28.01
02-04-2021 20:00,02-04-2021 21:00,None,162.48,49.17,8.27,14.21,0.46,13.64,76.15,0.46,230.87,27.67
02-04-2021 21:00,02-04-2021 22:00,None,147.66,52.02,10.77,14.17,0.46,27.74,76.29,0.64,197.68,27.45
02-04-2021 22:00,02-04-2021 23:00,None,124,58.68,6.53,13.41,0.4,27.3,77.31,0.98,243.01,27.06
02-04-2021 23:00,03-04-2021 00:00,38,129.75,56.48,6.19,12.68,0.42,23.82,77.33,0.63,207.27,26.96
03-04-2021 00:00,03-04-2021 01:00,17,122.68,64.08,4.72,12.06,0.34,14.78,78.9,0.51,311.76,26.66
03-04-2021 01:00,03-04-2021 02:00,34.57,141.95,None,None,None,None,None,None,None,None,None
03-04-2021 02:00,03-04-2021 03:00,32.27,132.13,69.51,3.18,12.73,0.36,28.04,79.62,0.45,194.26,26.4
03-04-2021 03:00,03-04-2021 04:00,22.1,120.22,None,None,None,None,None,None,None,None,None
03-04-2021 04:00,03-04-2021 05:00,33,136.84,None,None,None,None,None,None,None,None,None
03-04-2021 05:00,03-04-2021 06:00,23.93,134.13,None,None,None,None,None,None,None,None,None
03-04-2021 06:00,03-04-2021 07:00,20.13,124.58,70.48,3.82,12.4,0.26,20.78,80.62,0.57,231.71,26.13
03-04-2021 07:00,03-04-2021 08:00,34.58,130.75,72.05,1.65,12.62,0.27,27.57,80.5,0.37,243.57,26.24
03-04-2021 08:00,03-04-2021 09:00,23.24,146.82,74.35,4.23,12.38,0.16,18.1,75.78,0.8,151.63,27.76
03-04-2021 09:00,03-04-2021 10:00,None,179.49,None,None,None,None,None,None,None,None,None
03-04-2021 10:00,03-04-2021 11:00,53.51,206.15,80.63,5.48,14.57,0.35,15.99,66.5,1.17,189.43,31.12
03-04-2021 11:00,03-04-2021 12:00,None,173.38,72.88,5.95,5.37,0.3,15.43,65.58,1.03,245.04,31.4
03-04-2021 12:00,03-04-2021 13:00,10,145.52,61.35,10.58,5.86,0.27,20.42,64.12,1.12,260.54,31.59
03-04-2021 13:00,03-04-2021 14:00,16.84,144.1,45.64,15.19,6.35,0.25,25.75,63.86,1.14,260.63,31.62
03-04-2021 14:00,03-04-2021 15:00,14.09,160,25.8,23.76,3.83,0.22,23.3,64.63,1.2,262.3,31.43
03-04-2021 15:00,03-04-2021 16:00,27,117.4,22.13,18.07,3.13,0.21,25.91,64.25,1.09,257.34,31.57
03-04-2021 16:00,03-04-2021 17:00,12.66,110.73,22.32,14.65,4.47,0.21,29.52,64.55,1.17,254.16,31.34
03-04-2021 17:00,03-04-2021 18:00,8.09,92.95,20.77,14.21,4,0.22,25.04,67.84,0.94,243.31,30.14
03-04-2021 18:00,03-04-2021 19:00,8,85.7,19.74,13.6,4.28,0.2,19.18,73.09,0.82,212.66,28.69
03-04-2021 19:00,03-04-2021 20:00,17.78,92.17,21.86,13.88,5.62,0.24,12.75,76.28,0.65,202.96,28.03
03-04-2021 20:00,03-04-2021 21:00,30.71,99.45,23.57,12.87,4.61,0.23,17.33,77.13,0.76,217.89,27.79
03-04-2021 21:00,03-04-2021 22:00,10.47,87.07,24.71,12.39,6.73,0.25,17.59,77.98,0.75,206.87,27.72
